id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
MATH309,Mathematical Analysis for Technology,Emphasis on partial derivatives vector calculus and multiple integrals for technology applications.,4,"MATH112/MATH238 with C or better",Junior,4.0,"Mathematical Analysis, Technology Applications","Mathematical Analysis, Technology Applications, Partial Derivatives, Vector Calculus",Fall/Spring,TBD,Mathematics
MATH310,Co-op Work Experience I,Students gain major-related work experience and academic program reinforcement through cooperative education assignments.,3,"Sophomore year completion, departmental approval, co-op office permission",Junior,2.5,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Mathematics
MATH322,Differential Equations for Applications,Applied study using differential equations including first-order equations motion cooling electromechanical systems and Laplace transforms.,3,"MATH112/MATH238 with C or better",Junior,4.0,"Applied Differential Equations, Mathematical Modeling","Applied Differential Equations, Mathematical Modeling, Engineering Applications, Laplace Transforms",Fall/Spring,TBD,Mathematics
MATH326,Discrete Analysis for Computer Engineers,Mathematical logic Boolean algebra Karnaugh maps functions counting graph theory and finite state machines with computational emphasis.,3,"MATH112 with C or better",Junior,4.0,"Discrete Mathematics, Computer Engineering","Discrete Mathematics, Computer Engineering, Boolean Algebra, Graph Theory",Fall/Spring,TBD,Mathematics
MATH328,Mathematical Methods for Scientists and Engineers,Matrix algebra vector analysis complex numbers and boundary value problems in partial differential equations.,3,"MATH211/MATH213 with C, MATH222 corequisite",Junior,4.5,"Advanced Mathematical Methods, Engineering Mathematics","Advanced Mathematical Methods, Engineering Mathematics, Matrix Algebra, Vector Analysis",Fall/Spring,TBD,Mathematics
MATH331,Introduction to Partial Differential Equations,Partial differential equations in science and engineering including boundary-value problems and separation of variables.,3,"MATH211/MATH213 and MATH222 with C or better",Senior,4.5,"Partial Differential Equations, Mathematical Physics","Partial Differential Equations, Mathematical Physics, Boundary Value Problems, Scientific Applications",Fall/Spring,TBD,Mathematics
MATH332,Introduction to Functions of a Complex Variable,Functions of complex variable including Cauchy-Riemann equations integration series residues and geometrical aspects.,3,"MATH211/MATH213 and MATH222 with C or better",Senior,4.5,"Complex Analysis, Mathematical Analysis","Complex Analysis, Mathematical Analysis, Complex Functions, Mathematical Theory",Fall/Spring,TBD,Mathematics
MATH333,Probability and Statistics,Descriptive statistics and statistical inference including discrete continuous distributions and graphical analysis of data.,3,"MATH112 with C or better",Junior,3.5,"Probability, Statistics","Probability, Statistics, Statistical Inference, Data Analysis",Fall/Spring,TBD,Mathematics
MATH334,Operations Research,Mathematical methods in operations research and reliability engineering including linear programming and graph theory.,3,"MATH244/MATH333 with C or better",Senior,4.0,"Operations Research, Optimization","Operations Research, Optimization, Linear Programming, Mathematical Methods",Fall/Spring,TBD,Mathematics
MATH335,Vector Analysis,Algebra and calculus of vectors including theorems of Gauss Green and Stokes and curvilinear coordinates.,3,"MATH211/MATH213 with C or better",Senior,4.0,"Vector Analysis, Mathematical Physics","Vector Analysis, Mathematical Physics, Vector Calculus, Mathematical Theorems",Fall/Spring,TBD,Mathematics
MATH336,Applied Abstract Algebra,Classical algebra from modern constructive viewpoint emphasizing algorithmic skills including rings fields and groups.,3,"MATH112 with C or better",Junior,4.0,"Abstract Algebra, Mathematical Theory","Abstract Algebra, Mathematical Theory, Rings, Fields, Groups",Fall/Spring,TBD,Mathematics
MATH337,Linear Algebra,Matrices determinants systems of linear equations vector spaces linear transformations eigenvalues and eigenvectors.,3,"MATH112 with C or better",Junior,4.0,"Linear Algebra, Matrix Theory","Linear Algebra, Matrix Theory, Vector Spaces, Eigenvalues, Mathematical Methods",Fall/Spring,TBD,Mathematics
MATH340,Applied Numerical Methods,Introduction to numerical methods with emphasis on mathematical models implementing numerical techniques for various mathematical problems.,3,"MATH211/MATH213 with C and CS100/CS101/CS113/CS115 with C or better",Senior,4.5,"Numerical Methods, Computational Mathematics","Numerical Methods, Computational Mathematics, Mathematical Modeling, Scientific Computing",Fall/Spring,TBD,Mathematics
MATH341,Statistical Methods II,Applications of classical statistical inference including transformation of variables moment generating techniques and hypothesis testing.,3,"MATH244/MATH333 with C or better",Senior,4.0,"Advanced Statistics, Statistical Inference","Advanced Statistics, Statistical Inference, Hypothesis Testing, Statistical Methods",Fall/Spring,TBD,Mathematics
MATH344,Regression Analysis,Introduction to statistical data analysis using regression techniques including least squares estimation and model building.,3,"MATH333/MATH341 with C or better",Senior,4.0,"Regression Analysis, Statistical Modeling","Regression Analysis, Statistical Modeling, Data Analysis, Statistical Methods",Fall/Spring,TBD,Mathematics
MATH345,Multivariate Distributions,Discrete and continuous multivariate distributions Markov chains branching processes and Poisson processes.,3,"MATH244/MATH333 with C or better",Senior,4.5,"Multivariate Statistics, Stochastic Processes","Multivariate Statistics, Stochastic Processes, Markov Chains, Advanced Probability",Fall/Spring,TBD,Mathematics
MATH346,Mathematics of Finance I,Basic problems in interest annuities amortization sinking funds bonds and related securities in financial mathematics.,3,"MATH112 with C or better",Junior,3.5,"Financial Mathematics, Quantitative Finance","Financial Mathematics, Quantitative Finance, Interest Theory, Bond Analysis",Fall/Spring,TBD,Mathematics
MATH347,Mathematics of Finance II,Mathematical models of bond and stock prices arbitrage pricing of options and portfolio management in financial markets.,3,"MATH346 and MATH244/MATH333 with C or better",Senior,4.5,"Advanced Financial Mathematics, Derivatives","Advanced Financial Mathematics, Derivatives, Options Pricing, Portfolio Management",Fall/Spring,TBD,Mathematics
MATH356,Loss Models,Frequency severity and aggregate models for actuarial applications including data analysis and confidence measures.,3,"MATH341 with C or better",Senior,4.0,"Actuarial Mathematics, Risk Analysis","Actuarial Mathematics, Risk Analysis, Loss Modeling, Insurance Mathematics",Fall/Spring,TBD,Mathematics
MATH371,Physiology and Medicine,Mathematical models of organs and organ systems including heart circulation lungs and electrical properties of membranes.,3,"MATH222 with C or better",Senior,4.0,"Mathematical Biology, Biomedical Mathematics","Mathematical Biology, Biomedical Mathematics, Physiological Modeling, Medical Applications",Fall/Spring,TBD,Mathematics
MATH372,Population Biology,Mathematics of populations including population growth age structure predator-prey relationships and epidemics theory.,3,"MATH222 with C or better",Senior,4.0,"Mathematical Biology, Population Dynamics","Mathematical Biology, Population Dynamics, Ecological Modeling, Epidemiology",Fall/Spring,TBD,Mathematics
MATH373,Introduction to Mathematical Biology,Mathematical techniques applied to biological problems including discrete and continuous models and phase plane analysis.,3,"MATH211/MATH213 and MATH222 with C or better",Senior,4.5,"Mathematical Biology, Biological Modeling","Mathematical Biology, Biological Modeling, Systems Biology, Mathematical Applications",Fall/Spring,TBD,Mathematics
MATH374,Stochastic and Discrete Models in Biology,Introduction to stochastic and discrete models in biology focusing on populations molecular evolution and infectious diseases.,3,"MATH244/MATH333 with C or better",Senior,4.5,"Stochastic Biology, Mathematical Modeling","Stochastic Biology, Mathematical Modeling, Population Biology, Evolutionary Biology",Fall/Spring,TBD,Mathematics
MATH388,Introduction to Chaos Theory,Elementary treatment of chaos theory and applications concentrating on discrete dynamical systems with computer experiments.,3,"MATH211/MATH213 with C or better",Senior,4.0,"Chaos Theory, Dynamical Systems","Chaos Theory, Dynamical Systems, Fractals, Nonlinear Mathematics",Fall/Spring,TBD,Mathematics
MATH391,Numerical Linear Algebra,Introduction to computational linear algebra including direct and iterative methods for linear systems and eigenvalue problems.,3,"MATH337 with C and CS113/CS115/CS101/CS100 with C or better",Senior,4.5,"Computational Linear Algebra, Scientific Computing","Computational Linear Algebra, Scientific Computing, Numerical Methods, Matrix Computations",Fall/Spring,TBD,Mathematics
MATH401,Undergraduate Research Seminar,Research seminar for students participating in year-long research projects discussing methodologies and current research topics.,1,None,Senior,3.0,"Research Methods, Mathematical Research","Research Methods, Mathematical Research, Academic Research, Research Presentation",Fall/Spring,TBD,Mathematics
MATH410,Co-op Work Experience II,Continuation providing advanced major-related work experience and academic program reinforcement through cooperative education.,3,"MATH310 with C, departmental approval, co-op office permission",Senior,3.0,"Advanced Work Experience, Professional Development","Advanced Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Mathematics
MATH430,Analytical and Computational Neuroscience,Mathematical and computational introduction to biophysical mechanisms underlying physiological functions of neurons and synapses.,3,"MATH211/MATH213 and MATH222 with C and CS100/CS113/CS115/MATH340 with C or better",Senior,4.5,"Computational Neuroscience, Mathematical Biology","Computational Neuroscience, Mathematical Biology, Neural Modeling, Biophysics",Fall/Spring,TBD,Mathematics
MATH431,Systems Computational Neuroscience,Mathematical and computational introduction to operations of neuronal systems and networks including brain region models.,3,"MATH430 with C or departmental approval",Senior,4.5,"Advanced Neuroscience, Neural Networks","Advanced Neuroscience, Neural Networks, Systems Biology, Brain Modeling",Fall/Spring,TBD,Mathematics
MATH432,Mathematics of Financial Derivatives I Capstone,Mathematical analysis of financial derivatives models including futures markets hedging strategies and option markets.,3,"MATH222 and MATH346 with C or better",Senior,4.5,"Financial Derivatives, Quantitative Finance","Financial Derivatives, Quantitative Finance, Options Theory, Financial Modeling",Fall/Spring,TBD,Mathematics
MATH433,Mathematics of Financial Derivatives II Capstone,Mathematical analysis of financial derivatives with numerical methods emphasis including Black Scholes models and finite difference methods.,3,"MATH340 and MATH432 with C or better",Senior,4.5,"Advanced Financial Mathematics, Numerical Finance","Advanced Financial Mathematics, Numerical Finance, Black Scholes Model, Computational Finance",Fall/Spring,TBD,Mathematics
MATH440,Advanced Applied Numerical Methods,Survey of numerical methods for solving ordinary and partial differential equations including boundary-value problems.,3,"MATH331 and MATH340 with C or better",Senior,4.5,"Advanced Numerical Methods, Computational Mathematics","Advanced Numerical Methods, Computational Mathematics, Scientific Computing, Mathematical Software",Fall/Spring,TBD,Mathematics
MATH441,Actuarial Mathematics I,Economics of insurance individual risk models survival distributions life tables life insurance and annuities.,3,"MATH346 with C or better",Senior,4.0,"Actuarial Mathematics, Insurance","Actuarial Mathematics, Insurance, Risk Theory, Life Insurance",Fall/Spring,TBD,Mathematics
MATH442,Actuarial Mathematics II,Net premium reserves insurance models including expenses nonforfeiture benefits and dividends in actuarial science.,3,"MATH441 with C or better",Senior,4.5,"Advanced Actuarial Mathematics, Insurance","Advanced Actuarial Mathematics, Insurance, Reserve Theory, Actuarial Science",Fall/Spring,TBD,Mathematics
MATH444,Applied Sampling Methods and Quality Control,Introduction to sample survey and statistical quality control including sampling techniques and control charts.,3,"MATH333 with C or MATH244 and MATH341 with C or better",Senior,4.0,"Quality Control, Statistical Sampling","Quality Control, Statistical Sampling, Statistical Process Control, Industrial Statistics",Fall/Spring,TBD,Mathematics
MATH445,Introduction to Experimental Design,Basic concepts and principles of experimental designs including randomized blocks Latin squares and factorial designs.,3,"MATH333 with C or MATH244 and MATH341 with C or better",Senior,4.0,"Experimental Design, Statistical Methods","Experimental Design, Statistical Methods, Design of Experiments, Statistical Analysis",Fall/Spring,TBD,Mathematics
MATH446,Topics in Applied Statistics,Advanced topics in applied statistics including biostatistics environmental statistics and statistical consulting.,3,"MATH341/MATH333 with C or better",Senior,4.0,"Applied Statistics, Statistical Applications","Applied Statistics, Statistical Applications, Biostatistics, Statistical Consulting",Fall/Spring,TBD,Mathematics
MATH447,Applied Time Series Analysis,Introduction to applied univariate time series analysis including regression smoothing techniques and Box-Jenkins models.,3,"MATH341/MATH333 with C or better",Senior,4.5,"Time Series Analysis, Statistical Forecasting","Time Series Analysis, Statistical Forecasting, Statistical Modeling, Data Analysis",Fall/Spring,TBD,Mathematics
MATH448,Stochastic Simulation,Introduction to computer simulation for studying stochastic models including generation of random variables and variance reduction.,3,"MATH340 and MATH244/MATH333 with C or better",Senior,4.5,"Stochastic Simulation, Computational Statistics","Stochastic Simulation, Computational Statistics, Monte Carlo Methods, Statistical Computing",Fall/Spring,TBD,Mathematics
MATH450,Methods of Applied Mathematics,Combines mathematical modeling with physical and computational experiments conducted in undergraduate mathematics computing laboratory.,3,"MATH331, MATH337, MATH340 with C or better",Senior,4.5,"Applied Mathematics, Mathematical Modeling","Applied Mathematics, Mathematical Modeling, Computational Experiments, Research Methods",Fall/Spring,TBD,Mathematics
MATH451,Methods of Applied Mathematics II,Small teams conduct research projects under faculty guidance performing applied research in mathematics.,3,"MATH450 with C or better",Senior,4.5,"Advanced Applied Mathematics, Research","Advanced Applied Mathematics, Research, Independent Study, Mathematical Research",Fall/Spring,TBD,Mathematics
MATH453,High-Performance Numerical Computing,State-of-the-art numerical algorithms for large-scale problems including parallel programming and spectral methods.,3,"MATH340 and MATH337 with C or better",Senior,4.5,"High-Performance Computing, Parallel Computing","High-Performance Computing, Parallel Computing, Advanced Algorithms, Scientific Computing",Fall/Spring,TBD,Mathematics
MATH461,Introduction to Statistical Computing with SAS and R,SAS and R statistical software from programming perspective emphasizing data manipulation and statistical programming.,3,"MATH341/MATH344/MATH447 with C or better",Senior,4.0,"Statistical Computing, Data Science","Statistical Computing, Data Science, SAS Programming, R Programming",Fall/Spring,TBD,Mathematics
MATH462,Statistics and Statistical Learning Capstone I,First semester of statistical learning capstone covering statistical decision theory regression and multiclass classification.,3,"MATH461, MATH478 with C or better",Senior,4.5,"Statistical Learning, Data Science","Statistical Learning, Data Science, Machine Learning, Statistical Theory",Fall/Spring,TBD,Mathematics
MATH463,Statistics and Statistical Learning Capstone II,Continuation covering support vector machines tree-based methods cluster analysis with real-world team projects.,3,"MATH462 with C or better",Senior,4.5,"Advanced Statistical Learning, Capstone","Advanced Statistical Learning, Capstone, Machine Learning, Data Science Projects",Fall/Spring,TBD,Mathematics
MATH473,Intermediate Differential Equations,Qualitative behavior of ordinary differential equations solutions including phase plane analysis stability and chaos.,3,"MATH222 and MATH337 with C or better",Senior,4.5,"Advanced Differential Equations, Dynamical Systems","Advanced Differential Equations, Dynamical Systems, Mathematical Analysis, Stability Theory",Fall/Spring,TBD,Mathematics
MATH477,Stochastic Processes,Theory and applications of random processes including Markov chains Poisson processes and Brownian motion.,3,"MATH244/MATH333 and MATH337 with C or better",Senior,4.5,"Stochastic Processes, Probability Theory","Stochastic Processes, Probability Theory, Random Processes, Mathematical Finance",Fall/Spring,TBD,Mathematics
MATH478,Statistical Methods in Data Science,Statistical methods in data science including data visualization model building and statistical learning methods using R.,3,"MATH333/MATH341 with C or better",Senior,4.0,"Data Science, Statistical Methods","Data Science, Statistical Methods, Data Visualization, Statistical Learning",Fall/Spring,TBD,Mathematics
MATH480,Introductory Mathematical Analysis,Builds on basic calculus covering continuity differentiation integration and limit processes of sequences and series.,3,"MATH211/MATH213 with C or better",Senior,4.5,"Mathematical Analysis, Real Analysis","Mathematical Analysis, Real Analysis, Advanced Calculus, Mathematical Rigor",Fall/Spring,TBD,Mathematics
MATH481,Advanced Calculus,Systematic development of partial differentiation multiple integrals transformations and integrals over curves and surfaces.,3,"MATH480 with C or better",Senior,4.5,"Advanced Calculus, Mathematical Analysis","Advanced Calculus, Mathematical Analysis, Multivariable Analysis, Mathematical Theory",Fall/Spring,TBD,Mathematics
MATH491,Independent Study in Mathematics,Student works under faculty supervision on project applying mathematical skills to engineering or science-oriented problems.,3,"Senior standing and departmental approval",Senior,4.0,"Independent Study, Mathematical Research","Independent Study, Mathematical Research, Applied Mathematics, Research Project",Fall/Spring,TBD,Mathematics
MATH492,Independent Study II,Continuation providing advanced independent study under faculty supervision applying mathematical skills to practical problems.,3,"Senior standing and departmental approval",Senior,4.0,"Advanced Independent Study, Mathematical Research","Advanced Independent Study, Mathematical Research, Applied Mathematics, Research Project",Fall/Spring,TBD,Mathematics
MATH495,Topics in Applied Mathematics,Survey of selected areas of applied mathematics including case histories from industrial background.,3,"MATH331, MATH332, MATH340 with C or departmental approval",Senior,4.5,"Advanced Applied Mathematics, Industrial Applications","Advanced Applied Mathematics, Industrial Applications, Mathematical Case Studies, Professional Applications",Fall/Spring,TBD,Mathematics
MTSE301,Principles of Material Science and Engineering,Examines interrelationships among structure properties and performance of engineering materials including atomic structure crystallography.,3,"PHYS111 and PHYS121, CHEM125 and CHEM126, MATH111 and MATH112",Junior,4.0,"Materials Science, Engineering Materials","Materials Science, Engineering Materials, Crystallography, Material Properties",Fall/Spring,TBD,Materials Science
MTSE311,Properties of Materials,Introduction to principal metallic and nonmetallic engineering materials including physical properties and heat treatment response.,3,"Two semesters of college physics",Junior,3.5,"Materials Properties, Engineering Technology","Materials Properties, Engineering Technology, Heat Treatment, Corrosion Resistance",Fall/Spring,TBD,Materials Science
MTSE318,Engineering Materials,Introduces engineering materials including metals polymers ceramics with laboratory sessions on mechanical and thermal treatments.,4,"PHYS111, CHEM126",Junior,4.0,"Engineering Materials, Materials Laboratory","Engineering Materials, Materials Laboratory, Mechanical Treatment, Thermal Treatment",Fall/Spring,TBD,Materials Science
MTSE319,Engineering Materials,Introduction to engineering materials including metals polymers ceramics identical to MTSE318 without laboratory component.,3,"PHYS111, CHEM126",Junior,3.5,"Engineering Materials, Materials Science","Engineering Materials, Materials Science, Material Properties, Material Applications",Fall/Spring,TBD,Materials Science
MTSE451,X-Ray Diffraction,Combines lecture and laboratory introducing X-ray diffraction methods including powder and single crystal techniques.,3,"PHYS234, CHEM126, MATH112, CS100/CS101/CS115/BNFO135",Senior,4.5,"X-Ray Diffraction, Materials Characterization","X-Ray Diffraction, Materials Characterization, Crystallography, Analytical Methods",Fall/Spring,TBD,Materials Science
MTSE452,Materials Science I,Emphasizes structure and properties relationships including thermodynamics fracture mechanisms diffusion and mechanical properties.,3,"PHYS111, CHEM126, ME435 or PHYS335",Senior,4.5,"Materials Science, Material Properties","Materials Science, Material Properties, Thermodynamics, Mechanical Properties",Fall/Spring,TBD,Materials Science
MTSE453,Materials Science II,Emphasizes electronic properties of materials and ceramics including semiconductors magnetism and optical properties.,5,"MTSE452",Senior,4.5,"Electronic Materials, Advanced Materials","Electronic Materials, Advanced Materials, Semiconductors, Ceramics, Optical Properties",Fall/Spring,TBD,Materials Science
OPSE301,Introduction to Optical Science and Engineering,Laboratory and lecture introducing optics and photonics principles with elementary applications.,3,PHYS121,Junior,3.5,"Optical Science, Photonics","Optical Science, Photonics, Optics, Fiber Optics, Spectroscopy",Fall/Spring,TBD,Optical Science
OPSE310,Virtual Instrumentation,Covers basics of virtual instrumentation including IEEE GPIB RS232 interfaces and data acquisition using LABVIEW.,3,"CS113 or CS115",Junior,4.0,"Virtual Instrumentation, Data Acquisition","Virtual Instrumentation, Data Acquisition, LABVIEW, Computer Interfaces",Fall/Spring,TBD,Optical Science
OPSE402,High Power Laser and Photonics Applications,Advanced laboratory and lecture course emphasizing photonics and high power laser applications.,3,"PHYS121, junior/senior standing",Senior,4.5,"Laser Physics, Advanced Photonics","Laser Physics, Advanced Photonics, Electro-optics, Nonlinear Optics, Fiber Communications",Fall/Spring,TBD,Optical Science
OPSE410,Biophotonics,Introduction to interaction of light with biological tissues for diagnostic and therapeutic applications.,3,"PHYS103 or PHYS121",Senior,4.0,"Biophotonics, Biomedical Optics","Biophotonics, Biomedical Optics, Laser Surgery, Optical Diagnostics",Fall/Spring,TBD,Optical Science
PE103,Swim Instruction,Students develop aquatic skills including various swimming strokes and rescue techniques according to skill level.,1,None,Freshman,1.5,"Swimming, Aquatic Skills","Swimming, Aquatic Skills, Water Safety, Rescue Techniques",Fall/Spring,TBD,Physical Education
PE104,Survival Swimming,Emphasizes survival swimming basic rescue and water safety techniques for average weak or non-swimmers.,1,None,Freshman,1.5,"Survival Swimming, Water Safety","Survival Swimming, Water Safety, Basic Rescue, Swimming Instruction",Fall/Spring,TBD,Physical Education
PE105,Life Saving/Lifeguard Training,American Red Cross certification course for lifeguard training with textbook purchase required.,1,None,Sophomore,2.0,"Lifeguard Training, Water Safety","Lifeguard Training, Water Safety, CPR, Emergency Response",Fall/Spring,TBD,Physical Education
PE106,Water Safety Instructor,American Red Cross certification course enabling teaching swimming at all levels and emergency water safety.,1,"Valid Advanced Lifesaving certificate",Sophomore,2.5,"Water Safety Instruction, Swimming Teaching","Water Safety Instruction, Swimming Teaching, Instructor Certification, Emergency Training",Fall/Spring,TBD,Physical Education
PE115,Strength Training and Conditioning,Covers strength and conditioning techniques programs goal setting and record keeping for fitness development.,1,None,Freshman,1.5,"Strength Training, Fitness Conditioning","Strength Training, Fitness Conditioning, Goal Setting, Physical Fitness",Fall/Spring,TBD,Physical Education
PE117,Jogging,Helps students improve personal fitness through safe effective jogging and conditioning program with biomechanical emphasis.,1,None,Freshman,1.0,"Jogging, Cardiovascular Fitness","Jogging, Cardiovascular Fitness, Running, Aerobic Exercise",Fall/Spring,TBD,Physical Education
PE118,Walking,Approach to cardiovascular fitness and weight reduction through walking with possible walking tours.,1,None,Freshman,1.0,"Walking, Cardiovascular Fitness","Walking, Cardiovascular Fitness, Weight Management, Aerobic Exercise",Fall/Spring,TBD,Physical Education
PE128,Hydrofitness,Water fitness designed to tone muscle groups and strengthen cardiovascular system with aerobic exercises.,1,None,Freshman,1.5,"Water Fitness, Aquatic Exercise","Water Fitness, Aquatic Exercise, Cardiovascular Training, Muscle Toning",Fall/Spring,TBD,Physical Education
PE129,Individualized Fitness,Specific training to meet individual student interests including strength training goal setting and record keeping.,1,None,Freshman,1.5,"Individualized Fitness, Personal Training","Individualized Fitness, Personal Training, Strength Training, Goal Setting",Fall/Spring,TBD,Physical Education
PE131,Step Aerobics,High-intensity aerobic workout using Reebok Step to increase cardiovascular strength and endurance.,1,None,Sophomore,2.0,"Step Aerobics, High-Intensity Fitness","Step Aerobics, High-Intensity Fitness, Cardiovascular Training, Aerobic Exercise",Fall/Spring,TBD,Physical Education
PE132,Aerobics,Designed for cardiovascular conditioning weight loss and muscle toning through aerobic exercise.,1,None,Freshman,1.5,"Aerobics, Cardiovascular Conditioning","Aerobics, Cardiovascular Conditioning, Weight Management, Muscle Toning",Fall/Spring,TBD,Physical Education
PE133,Swim for Health,Concentrated program teaching techniques for individualized swimming training programs for health and fitness.,1,"Must be able to swim",Sophomore,2.0,"Swimming Fitness, Health Swimming","Swimming Fitness, Health Swimming, Training Programs, Aquatic Fitness",Fall/Spring,TBD,Physical Education
PE135,Beginning Swimming,Designed for non-swimmers including survival techniques and basic rescue methods.,1,None,Freshman,1.5,"Beginning Swimming, Water Safety","Beginning Swimming, Water Safety, Basic Rescue, Aquatic Skills",Fall/Spring,TBD,Physical Education
PE136,Beginning Karate,Introduction to shotokan karate including basic self-defense with optional martial arts uniform.,1,None,Sophomore,2.0,"Karate, Martial Arts","Karate, Martial Arts, Self-Defense, Japanese Martial Arts",Fall/Spring,TBD,Physical Education
PE137,Intermediate Karate,Continuation of PE136 including katas Japanese terms and complex self-defense with required uniform.,1,"PE136 or instructor permission",Sophomore,2.5,"Intermediate Karate, Advanced Martial Arts","Intermediate Karate, Advanced Martial Arts, Katas, Self-Defense",Fall/Spring,TBD,Physical Education
PE139,Individualized Fitness II,Designed to increase cardiovascular efficiency muscular strength and endurance through continuing specific training.,1,"PE129 or instructor permission",Sophomore,2.0,"Advanced Fitness, Continued Training","Advanced Fitness, Continued Training, Cardiovascular Efficiency, Muscular Strength",Fall/Spring,TBD,Physical Education
PE140,Circuit Training,Low-impact aerobic program utilizing weights to increase flexibility coordination muscle tone and cardiovascular endurance.,1,None,Sophomore,2.0,"Circuit Training, Weight Training","Circuit Training, Weight Training, Flexibility, Coordination",Fall/Spring,TBD,Physical Education
PE141,Introduction to Dance,Introduction to several dance styles including ballet modern jazz tap folk ethnic and social dance.,1,None,Freshman,1.5,"Dance, Movement Arts","Dance, Movement Arts, Ballet, Modern Dance, Cultural Dance",Fall/Spring,TBD,Physical Education
PE145,Air Force Physical Training I,Air Force-sponsored physical training for AFROTC students including conditioning exercises and fitness assessments.,1,"AFROTC enrollment",Sophomore,2.0,"Military Fitness, Air Force Training","Military Fitness, Air Force Training, Physical Assessment, Conditioning",Fall/Spring,TBD,Physical Education
PE150,Beginning Yoga,Introduces ancient discipline balancing body mind and spirit with physical postures relaxation and meditation.,1,None,Freshman,1.5,"Yoga, Mind-Body Wellness","Yoga, Mind-Body Wellness, Meditation, Flexibility, Stress Relief",Fall/Spring,TBD,Physical Education
PE151,Intermediate Yoga,Deepens yoga study and practice with advanced poses breathing techniques and deeper philosophical understanding.,1,None,Sophomore,2.0,"Intermediate Yoga, Advanced Wellness","Intermediate Yoga, Advanced Wellness, Advanced Poses, Breathing Techniques",Fall/Spring,TBD,Physical Education
PE170,Modern Dance,Provides basis for understanding dance as art form through fundamental movement principles and modern techniques.,1,None,Sophomore,2.0,"Modern Dance, Dance Arts","Modern Dance, Dance Arts, Movement Principles, Creative Expression",Fall/Spring,TBD,Physical Education
PE171,Latin Dance,Focus on training students in basic ballroom and Latin steps turns partnering with rhythms and cultural history.,1,None,Sophomore,2.0,"Latin Dance, Ballroom Dance","Latin Dance, Ballroom Dance, Cultural Dance, Partner Dancing",Fall/Spring,TBD,Physical Education
PE180,Zumba Fitness,Combines Latin dance styles with aerobic fitness interval training for calorie burning and body sculpting.,1,None,Freshman,1.5,"Zumba, Dance Fitness","Zumba, Dance Fitness, Latin Dance, Aerobic Training",Fall/Spring,TBD,Physical Education
PE201,Introduction to Lifetime Sports I,Fall semester introduction to variety of individual dual and team sports available at NJIT.,1,None,Sophomore,1.5,"Lifetime Sports, Recreation","Lifetime Sports, Recreation, Individual Sports, Team Sports",Fall/Spring,TBD,Physical Education
PE202,Lifetime Sports II,Continuation of PE101 participating in variety of activities or developing areas of concentration.,1,None,Sophomore,1.5,"Lifetime Sports, Sport Development","Lifetime Sports, Sport Development, Recreation, Sport Concentration",Fall/Spring,TBD,Physical Education
PE208,Sports for Women,Designed specifically for women interested in learning and competing in individual dual and team sports.,1,None,Sophomore,1.5,"Women's Sports, Athletic Development","Women's Sports, Athletic Development, Competition, Team Sports",Fall/Spring,TBD,Physical Education
PE210,Skiing,Instruction and practical experience in recreational skiing for novice and intermediate skiers with safety emphasis.,1,None,Sophomore,2.0,"Skiing, Winter Sports","Skiing, Winter Sports, Recreation, Safety Techniques",Fall/Spring,TBD,Physical Education
PE211,Introduction to Bowling and Archery,Rules techniques and scoring of bowling and archery sports with equipment provided for archery.,1,None,Sophomore,1.5,"Bowling, Archery","Bowling, Archery, Target Sports, Recreation",Fall/Spring,TBD,Physical Education
PE213,Volleyball,Learn current volleyball techniques and skills progressing from triples to competitive team volleyball.,1,None,Sophomore,2.0,"Volleyball, Team Sports","Volleyball, Team Sports, Athletic Skills, Competition",Fall/Spring,TBD,Physical Education
PE214,Advanced Volleyball,Advanced volleyball methods including spikes serves blocks sets team strategy and tournament play.,1,"PE113 or instructor approval",Junior,2.5,"Advanced Volleyball, Competitive Sports","Advanced Volleyball, Competitive Sports, Team Strategy, Tournament Play",Fall/Spring,TBD,Physical Education
PE220,Introduction to Racquet Sports,Introduction to badminton paddleball tennis and racquetball including rules strokes and playing strategy.,1,None,Sophomore,2.0,"Racquet Sports, Individual Sports","Racquet Sports, Individual Sports, Tennis, Badminton, Strategy",Fall/Spring,TBD,Physical Education
PE221,Badminton,Includes rules skills strokes and strategies of badminton with opportunity for competition.,1,None,Sophomore,1.5,"Badminton, Racquet Sports","Badminton, Racquet Sports, Competition, Athletic Skills",Fall/Spring,TBD,Physical Education
PE223,Tennis for Beginners,Introduces students to rules basic techniques and strategies of tennis for beginning players.,1,None,Sophomore,2.0,"Beginning Tennis, Racquet Sports","Beginning Tennis, Racquet Sports, Athletic Skills, Recreation",Fall/Spring,TBD,Physical Education
PE224,Intermediate Tennis,Emphasizes correcting problem strokes strategies drills and tournament play for advancing tennis players.,1,"PE223 or instructor permission",Junior,2.5,"Intermediate Tennis, Advanced Sports","Intermediate Tennis, Advanced Sports, Tournament Play, Skill Development",Fall/Spring,TBD,Physical Education
PE225,Golf,Designed for beginners covering grip stance swing strokes and club use progressing to actual course play.,1,None,Sophomore,2.0,"Golf, Individual Sports","Golf, Individual Sports, Recreation, Course Play",Fall/Spring,TBD,Physical Education
